,Feed_Benzene,R1 dP,R1 T1,R1 T2,R1 T3,R1 T4,R1 T5,R1 T6,R1 T7,R1 T8,R1 T9,R1 T10,R2 dT1,ISOM_Feed,BENSAT_RECYCLE,Bensat_P,FLASH_VESSEL_pressure_CV_OP,ISOM_H2,Bensat_H2
timestamp,Target,103PDI5603.DACA.PV,103TI5638N.PV,103TI5633N.PV,103TI5639N.PV,103TI5634N.PV,103TI5630N.PV,103TI5635N.PV,103TI5631N.PV,103TI5636N.PV,103TI5632N.PV,103TI5637N.PV,103TI5843N.PV-103TI5836N.PV,103FIC5106N.PIDA.PV,103FI5704.PV,103PIC5711AN.PIDA.PV,103PIC5711BN.PIDA.OP,103FIC5509.PV,103FIC5510N.PIDA.PV
2023-07-26 00:00:00,2.97,1.74,116.01,119.31,118.52,119.79,123.67,125.96,125.4,127.05,127.35,127.99,3.75,112.36,195.4,16.01,16.75,3305.8,1860.78
2023-07-26 04:00:00,2.94,1.76,116.48,119.78,119,120.26,124.16,126.47,125.89,127.56,127.89,128.49,3.49,112.88,195.15,15.96,19.6,3350.25,1837.3
2023-07-26 07:59:59,2.98,1.81,116.07,119.34,118.52,119.79,123.63,126.02,125.48,127.34,127.98,128.54,2.96,113.48,195.11,16.1,27.71,3584.53,1772.6
2023-07-26 12:00:00,3.12,1.81,115.16,118.35,117.61,118.86,122.64,125.15,124.61,126.39,127,127.53,3.75,113.4,195.69,15.96,25.25,3579.14,1844
2023-07-26 16:00:00,2.77,1.61,114.67,117.85,116.83,117.95,121.67,123.29,122.59,124.17,124.37,125.06,4.21,102.43,195.9,14.75,6.86,2674.64,1389.41
2023-07-26 19:59:59,2.78,1.69,115.87,119.16,118.19,119.42,123.27,125.35,124.8,126.51,126.93,127.66,3.05,109.42,194.83,16.04,13.2,3099.41,1676.82
2023-07-27 00:00:00,2.67,1.71,116.19,119.49,118.53,119.74,123.6,125.72,125.15,126.86,127.3,128.01,2.87,110.9,195.41,15.99,14.77,3134.63,1770.77
2023-07-27 04:00:00,3.14,1.74,115.38,118.68,117.88,119.16,123.07,125.49,124.91,126.49,126.81,127.44,4.9,111.94,195.29,15.99,14.07,3326.05,1822.41
2023-07-27 07:59:59,3.23,1.76,115.72,119.1,118.31,119.6,123.57,126.08,125.42,127.02,127.27,127.88,5.43,113.93,195.26,16,14.05,3391.26,1821.96
2023-07-27 12:00:00,3.19,1.79,114.32,117.61,116.73,117.97,121.86,124.34,123.74,125.54,126.06,126.71,4.7,114.02,195.35,16.04,18.36,3491.9,1754.85
2023-07-27 16:00:00,3.25,1.79,116.75,120.15,119.36,120.68,124.74,127.33,126.65,128.27,128.53,129.07,5.15,114.14,195.29,15.99,19.93,3530.14,1840.94
2023-07-27 19:59:59,3.39,1.81,115.36,118.7,117.92,119.24,123.22,125.91,125.24,126.89,127.25,127.8,6.02,114.76,195.41,16,18.66,3583.76,1874.37
2023-07-28 00:00:00,3.36,1.81,115.5,118.77,118.05,119.37,123.27,125.98,125.35,127.03,127.53,128.01,5.4,114.35,195.27,16.08,21.26,3637.78,1851.5
2023-07-28 04:00:00,3.25,1.87,114.53,117.7,116.91,118.12,121.89,124.46,123.88,125.74,126.52,126.96,4.58,114.76,195.21,15.64,29.55,3715.23,1840.63
2023-07-28 07:59:59,3.18,1.83,115.25,118.49,117.7,118.95,122.79,125.39,124.78,126.58,127.2,127.74,4.38,114.53,195.51,15.99,23.83,3620.82,1839.68
2023-07-28 12:00:00,3.16,1.83,115.49,118.76,117.93,119.18,123.05,125.58,124.99,126.76,127.37,127.91,4.49,114.68,195.07,15.99,22.93,3601.53,1862.8
2023-07-28 16:00:00,3.23,1.87,114.18,117.44,116.55,117.75,121.61,124.17,123.54,125.54,126.36,126.93,4.32,114.68,195.3,16.02,27.68,3754.6,1833.71
2023-07-28 19:59:59,3.24,1.83,115.98,119.26,118.5,119.79,123.69,126.33,125.69,127.43,127.92,128.45,4.74,114.55,195.37,15.97,24.08,3618.72,1906.6
2023-07-29 00:00:00,3.38,1.82,115.24,118.44,117.71,119.02,122.84,125.53,124.92,126.59,127.12,127.66,5.59,114.77,195.29,15.99,20.3,3603.04,1954.25
2023-07-29 04:00:00,3.37,1.82,114.9,118.12,117.36,118.62,122.48,125.14,124.52,126.25,126.81,127.36,5.56,114.7,195.33,16,20.57,3611.29,1943.29
2023-07-29 07:59:59,3.44,1.82,115.3,118.5,117.82,119.11,122.93,125.64,125.02,126.65,127.18,127.72,5.81,114.86,195.25,16,19.74,3610.85,1982.13
2023-07-29 12:00:00,3.43,1.8,115.11,118.27,117.61,118.87,122.66,125.3,124.65,126.23,126.69,127.21,6.13,113.89,195.62,15.72,18.44,3593.87,1965.76
2023-07-29 16:00:00,3.31,1.81,114.25,117.5,116.72,117.96,121.83,124.46,123.79,125.58,126.13,126.74,4.89,113.45,195.33,16.02,20.77,3557.73,1731.25
2023-07-29 19:59:59,3.02,1.81,115.41,118.58,117.74,118.94,122.68,125.01,124.45,126.33,127.29,127.85,2.5,111.45,195.13,16.06,28.41,3546.31,1595.21
2023-07-30 00:00:00,2.73,1.84,115.7,118.82,117.85,118.97,122.61,124.58,124.06,125.99,127.48,128.13,0.76,110.75,195.26,16.01,36.06,3562.19,1504.41
2023-07-30 04:00:00,2.56,1.86,115.91,119.03,117.99,119.09,122.71,124.55,124.03,125.94,127.53,128.3,0.42,112.3,195.32,16,37.65,3556.6,1491.18
2023-07-30 07:59:59,2.74,1.84,116.61,119.8,118.85,120,123.69,125.73,125.19,127.08,128.37,129,1.02,112.22,195.39,15.98,34.56,3562.4,1549.91
2023-07-30 12:00:00,2.8,1.81,116.19,119.35,118.48,119.64,123.31,125.4,124.88,126.68,127.76,128.37,1.48,112.43,195.32,15.96,28.89,3444.96,1564.72
2023-07-30 16:00:00,2.68,1.77,115.49,118.56,117.76,118.93,122.51,124.6,124.15,125.87,126.87,127.5,1.79,112.57,195.21,16,23.58,3332.91,1535.83
2023-07-30 19:59:59,2.45,1.77,116.22,119.35,118.3,119.43,123.04,124.8,124.27,126.05,127.27,128.06,0.81,112.39,195.59,16.01,26.61,3203.08,1501.48
2023-07-31 00:00:00,2.59,1.76,117.74,120.91,119.96,121.14,124.78,126.65,126.16,127.85,128.85,129.51,1.12,112.27,195.31,15.97,23.74,3183.44,1614.6
2023-07-31 04:00:00,2.53,1.77,116.31,119.41,118.41,119.54,123.1,124.87,124.39,126.12,127.43,128.17,0.74,112.31,195.15,16.03,25.83,3208.77,1556.4
2023-07-31 07:59:59,2.75,1.75,117.42,120.65,119.81,121.05,124.75,126.81,126.31,127.89,128.61,129.22,2.15,112.16,195.31,15.93,21.2,3220.11,1710.29
2023-07-31 12:00:00,3.18,1.72,116.47,119.73,119.11,120.46,124.28,126.69,126.07,127.41,127.69,128.24,5.35,112.27,195.28,15.96,10.37,3204.69,1906.73
2023-07-31 16:00:00,3.5,1.72,114.77,117.91,117.4,118.7,122.46,125.06,124.43,125.8,126.19,126.71,7.14,112.28,194.09,16.02,8.38,3295.89,2001.28
2023-07-31 19:59:59,3.45,1.74,115.56,118.75,118.21,119.51,123.32,125.94,125.3,126.69,127.08,127.59,6.35,112.22,195.17,16.01,12.31,3348.22,1987.85
2023-08-01 00:00:00,3.52,1.76,115.42,118.63,118.07,119.39,123.22,125.89,125.22,126.62,126.99,127.51,7.01,113.19,195.14,16.01,11.64,3386.66,2047.4
2023-08-01 04:00:00,3.15,1.8,113.99,117.11,116.31,117.48,121.14,123.5,122.99,124.8,125.73,126.34,3.52,113.2,195.26,16.07,22.29,3471.74,1769.51
2023-08-01 07:59:59,3.02,1.81,116.41,119.62,118.84,120.05,123.8,126.14,125.6,127.32,128.13,128.63,2.68,113.1,195.3,15.96,26.15,3472.95,1762.52
2023-08-01 12:00:00,3.5,1.79,115.61,118.86,118.25,119.54,123.42,126.12,125.42,126.96,127.34,127.85,6.27,113.88,195.37,15.96,16.24,3489.82,2005.62
2023-08-01 16:00:00,3.59,1.81,113.49,116.57,115.95,117.19,120.88,123.64,123.06,124.7,125.4,125.9,7.19,115.86,197.41,16.05,16.31,3603.05,2063.77
2023-08-01 19:59:59,3.47,1.82,114.86,118.03,117.35,118.63,122.4,125.13,124.53,126.21,126.86,127.33,5.56,114.6,200.21,16.01,21.91,3643.08,1972.46
2023-08-02 00:00:00,3.5,1.82,115.36,118.58,117.92,119.21,123.05,125.83,125.19,126.84,127.39,127.85,5.86,114.16,200.44,15.99,22.17,3656.32,1967.38
2023-08-02 04:00:00,3.54,1.83,115.01,118.2,117.53,118.78,122.6,125.34,124.72,126.39,127,127.5,6.28,114.15,200.05,15.99,20.81,3670.19,2058.39
2023-08-02 07:59:59,3.61,1.86,114.09,117.23,116.51,117.72,121.48,124.19,123.6,125.43,126.26,126.75,5.73,114.27,200.19,16.02,25.55,3812.71,2036.08
2023-08-02 12:00:00,3.41,1.8,114.99,118.18,117.59,118.88,122.69,125.4,124.76,126.29,126.78,127.26,6.35,114.21,200.21,15.86,13.06,3572.78,2073.57
2023-08-02 16:00:00,3.45,1.8,114.85,117.99,117.38,118.65,122.42,125.09,124.53,126.05,126.62,127.13,5.95,114.07,201.41,16.03,16.38,3529.74,2005.53
2023-08-02 19:59:59,3.46,1.8,115.15,118.33,117.72,118.99,122.79,125.49,124.89,126.46,127,127.5,5.65,113.96,200.9,16.01,19.05,3572.87,2014.62
2023-08-03 00:00:00,3.44,1.81,115.16,118.36,117.71,119,122.8,125.49,124.88,126.48,127.01,127.53,5.48,113.93,200.4,15.99,20,3569.19,1974.28
2023-08-03 04:00:00,3.49,1.8,115.31,118.53,117.9,119.2,123.04,125.77,125.13,126.67,127.14,127.67,6.14,114.13,200.41,16,18.15,3569.85,2032.37
2023-08-03 07:59:59,3.62,1.8,115.22,118.45,117.85,119.16,123.02,125.79,125.11,126.65,127.08,127.6,6.86,114.34,200.52,16,16.63,3572.48,2040.27
2023-08-03 12:00:00,3.64,1.82,113.63,116.75,116.08,117.33,121.08,123.84,123.22,124.9,125.53,126.07,6.81,114.74,201.08,16,16.81,3610.85,2039.72
2023-08-03 16:00:00,3.58,1.84,113.67,116.77,116.1,117.34,121.06,123.81,123.22,124.93,125.63,126.17,6.16,115.41,200.93,16,19.69,3661.3,1987.32
2023-08-03 19:59:59,3.49,1.84,113.77,116.89,116.21,117.44,121.17,123.88,123.31,125.04,125.76,126.31,5.71,115.51,200.35,16.02,20.69,3662.78,1977.7
2023-08-04 00:00:00,3.12,1.83,113.54,116.61,115.7,116.86,120.47,122.68,122.09,123.84,124.47,125.12,3.77,107.16,198.9,15.05,21.24,3332.66,1519.33
2023-08-04 04:00:00,0.64,1.33,115.06,117.54,115.4,115.92,118.77,118.68,117.95,119.1,119.05,119.65,0.12,95.75,189.86,15.62,18.89,1014.52,1240.99
2023-08-04 07:59:59,0.88,1.34,122.73,125.59,123.71,124.39,127.63,127.97,127.36,128.53,128.47,128.97,-0.07,92.74,190.14,16.05,26.63,1850.2,1743.63
2023-08-04 12:00:00,1.16,1.34,122.9,125.9,124.3,125.08,128.42,129.06,128.47,129.77,129.92,130.41,-0.07,90.51,188.18,15.87,27.19,2112.98,1958.96
2023-08-04 16:00:00,2.74,1.59,115.85,118.99,118.18,119.33,123.04,125.51,124.94,126.53,126.82,127.34,3.57,106.29,189.89,15.87,15.72,3074.29,1966.59
2023-08-04 19:59:59,2.85,1.65,115.21,118.34,117.5,118.63,122.29,124.74,124.2,125.9,126.47,127.04,3.52,111.36,190.32,16.05,17.14,3188.1,1844.36
2023-08-05 00:00:00,2.71,1.64,116,119.17,118.28,119.4,123.07,125.34,124.82,126.52,127.08,127.67,2.59,111.28,190.36,15.99,17.9,3124.12,1751.06
2023-08-05 04:00:00,2.9,1.65,116.81,120.07,119.29,120.46,124.25,126.65,126.06,127.64,127.98,128.52,3.45,111.27,190.33,15.98,17.64,3183.12,1897.27
2023-08-05 07:59:59,3.27,1.63,116.83,120.18,119.52,120.81,124.74,127.27,126.49,127.88,127.99,128.54,6.09,111.29,190.39,15.97,12.51,3216.77,2003.43
2023-08-05 12:00:00,3.68,1.66,115.81,119.11,118.57,119.87,123.78,126.6,125.78,127.18,127.35,127.84,8.42,111.57,190.13,16.04,12.28,3368.81,2086.33
2023-08-05 16:00:00,3.32,1.69,114.93,118.1,117.55,118.74,122.47,125.21,124.57,126.11,126.57,127.01,5.76,112.45,190.22,16.01,18.26,3417.06,1868.23
2023-08-05 19:59:59,3.41,1.7,114.53,117.73,117.17,118.38,122.16,124.97,124.26,125.84,126.24,126.71,6.4,113.24,190.25,16.01,17.85,3458.13,1860.21
2023-08-06 00:00:00,3.12,1.71,115.29,118.53,117.85,119.06,122.79,125.39,124.81,126.51,127.02,127.53,3.97,113.16,190.32,16.03,24.3,3449.73,1674.43
2023-08-06 04:00:00,3.11,1.7,115.68,118.95,118.26,119.49,123.28,125.87,125.21,126.84,127.29,127.79,4.26,112.76,190.34,15.98,22.74,3405.19,1747.46
2023-08-06 07:59:59,3.33,1.69,115.57,118.86,118.27,119.53,123.38,126.14,125.37,126.9,127.24,127.72,5.93,112.52,190.33,16,19.42,3438.43,1906.27
2023-08-06 12:00:00,3.22,1.71,115.22,118.45,117.85,119.09,122.84,125.56,124.89,126.48,126.96,127.42,5.17,113.44,190.44,15.99,21.86,3482.51,1852.99
2023-08-06 16:00:00,3.14,1.71,115.11,118.3,117.76,118.97,122.67,125.38,124.75,126.31,126.89,127.31,4.8,113.69,190.23,16.02,22.29,3485.7,1812.22
2023-08-06 19:59:59,2.94,1.71,115.11,118.29,117.67,118.85,122.52,125.06,124.49,126.12,126.78,127.25,3.79,114.18,190.24,16.01,23.2,3430.88,1713.88
2023-08-07 00:00:00,2.96,1.71,115.88,119.13,118.49,119.71,123.45,126,125.4,126.98,127.52,127.98,4.12,113.91,190.33,15.99,23.33,3433.51,1786.99
2023-08-07 04:00:00,2.88,1.72,115.71,118.96,118.25,119.45,123.17,125.66,125.05,126.73,127.37,127.88,3.61,114.29,190.32,16.03,24.66,3446.91,1767.55
2023-08-07 07:59:59,2.74,1.72,115.59,118.81,118.07,119.21,122.86,125.25,124.7,126.46,127.28,127.75,2.75,113.74,190.32,15.99,27.36,3446.04,1706.07
2023-08-07 12:00:00,2.85,1.7,116.43,119.66,119.04,120.22,123.94,126.41,125.81,127.37,128.01,128.47,3.54,113.29,190.33,15.98,24.87,3408.1,1792.85
2023-08-07 16:00:00,2.81,1.7,115.38,118.56,117.9,119.05,122.71,125.13,124.56,126.22,126.89,127.42,3.4,113.79,190.29,15.99,22.95,3381.7,1723.36
2023-08-07 19:59:59,2.73,1.68,115.26,118.45,117.71,118.85,122.52,124.81,124.24,125.89,126.56,127.16,3.23,114.03,190.31,16.02,19.87,3275.95,1751.34
2023-08-08 00:00:00,2.74,1.69,116.82,120.1,119.44,120.65,124.41,126.72,126.08,127.6,128.13,128.66,3.67,114.22,190.38,15.97,20.58,3301.89,1847.65
2023-08-08 04:00:00,2.65,1.7,115.38,118.57,117.76,118.9,122.55,124.74,124.18,125.93,126.83,127.42,2.47,113.45,190.18,16.04,25.72,3358.55,1780.06
2023-08-08 07:59:59,2.78,1.7,116.63,119.91,119.2,120.41,124.18,126.53,125.92,127.56,128.08,128.61,3.35,112.97,190.31,15.99,23.84,3368.88,1912.92
2023-08-08 12:00:00,2.56,1.68,116.5,119.71,118.98,120.13,123.77,125.9,125.35,126.94,127.71,128.26,2.34,112.96,190.29,15.97,23.87,3244.53,1801.47
2023-08-08 16:00:00,2.69,1.64,116.4,119.63,119.09,120.29,123.97,126.25,125.67,127.1,127.52,128.07,3.55,113.01,190.29,16.02,17.55,3182.59,1831.77
2023-08-08 19:59:59,2.4,1.63,116.88,120.17,119.46,120.67,124.4,126.42,125.8,127.3,127.71,128.31,2.58,112.85,190.24,16.05,20.08,3095,1769.49
2023-08-09 00:00:00,2.8,1.62,116.93,120.28,119.73,121.02,124.84,127.09,126.4,127.75,127.91,128.47,4.17,111.67,190.48,15.99,15.94,3112.62,1915.58
2023-08-09 04:00:00,2.79,1.61,116.33,119.64,119.06,120.34,124.1,126.33,125.68,127.1,127.34,127.88,3.95,110.58,190.38,16.01,15.97,3105.09,1881.36
2023-08-09 07:59:59,2.66,1.62,116.83,120.14,119.55,120.78,124.54,126.72,126.1,127.55,127.88,128.42,3.16,111.06,190.33,16,17.45,3118.11,1863.36
2023-08-09 12:00:00,2.68,1.62,116.72,119.99,119.45,120.65,124.39,126.58,125.97,127.38,127.76,128.27,3.18,110.89,190.31,15.99,16.8,3111.58,1858.69
2023-08-09 16:00:00,2.65,1.61,116.24,119.43,118.88,120.06,123.69,125.7,125.08,126.53,127.02,127.58,3.34,110.71,190.42,15.91,20.1,3134.18,1814.52
2023-08-09 19:59:59,1.5,1.6,118.9,121.96,120.82,121.72,125.01,125.88,125.32,126.66,127.2,127.76,-0.15,110.19,190.19,16.04,38.19,2737.16,1581.15
2023-08-10 00:00:00,0.89,1.44,121.58,124.67,123.26,124.07,127.32,127.53,126.87,128.01,127.98,128.51,-0.13,109.36,190.21,15.93,24.75,2071.39,1676.25
2023-08-10 04:00:00,0.82,1.36,121.48,124.57,123.1,123.88,127.14,127.2,126.49,127.59,127.44,127.99,-0.11,108.12,185.23,16.05,19.68,1901.09,1674.24
2023-08-10 07:59:59,0.68,1.36,121.96,125.06,123.51,124.29,127.52,127.42,126.67,127.71,127.44,127.99,-0.1,107.35,183.27,16.02,26.92,1906.95,1726.44
2023-08-10 12:00:00,0.77,1.36,121.36,124.41,123.01,123.8,127,127.15,126.48,127.57,127.49,128,-0.15,108.01,182.29,15.94,22.33,1948.03,1715.37
2023-08-10 16:00:00,1.05,1.45,119.95,122.98,121.77,122.59,125.84,126.39,125.77,127,127.27,127.77,-0.18,108.04,182.21,16,31.8,2347.85,1828.9
2023-08-10 19:59:59,1.14,1.44,119.06,122.15,120.89,121.79,125.12,125.81,125.18,126.54,126.99,127.57,-0.12,110.53,182.35,15.96,22.02,2299.25,1751.7
2023-08-11 00:00:00,1.15,1.43,119.27,122.39,121.14,122.03,125.37,126.01,125.34,126.68,127.04,127.62,-0.12,110.89,182.33,16.01,19.99,2240.98,1722.23
2023-08-11 04:00:00,1.01,1.43,119.2,122.31,120.99,121.82,125.15,125.68,125,126.33,126.54,127.09,-0.1,111.03,182.41,16.01,23.94,2214.09,1703.76
2023-08-11 07:59:59,1.04,1.42,119.95,123.08,121.82,122.7,126.05,126.57,125.92,127.2,127.45,128.01,-0.13,110.79,182.39,15.98,21,2191.14,1719.8
2023-08-11 12:00:00,1.07,1.42,119.42,122.49,121.25,122.1,125.36,125.89,125.24,126.49,126.73,127.25,-0.16,109.12,182.21,16.03,24.14,2213.98,1740.84
2023-08-11 16:00:00,0.95,1.42,119.82,122.85,121.63,122.46,125.67,126.13,125.49,126.69,126.85,127.34,-0.14,108.36,182.4,16.01,27.76,2216.99,1729.01
2023-08-11 19:59:59,0.94,1.42,120.33,123.41,122.19,123.04,126.31,126.86,126.25,127.48,127.8,128.29,-0.1,108.72,182.38,15.97,24.84,2215.14,1791.75
2023-08-12 00:00:00,1.04,1.4,119.71,122.77,121.51,122.38,125.69,126.31,125.67,126.99,127.39,127.94,-0.08,108.8,182.43,15.99,19.23,2183.45,1763.48
2023-08-12 04:00:00,1.09,1.4,120.52,123.66,122.34,123.25,126.64,127.22,126.59,127.93,128.32,128.91,-0.07,108.53,182.42,15.99,16.46,2165.46,1830.69
2023-08-12 07:59:59,1.28,1.4,120.65,123.88,122.69,123.67,127.17,127.98,127.37,128.76,129.12,129.7,0.22,107.78,182.5,15.95,14.17,2263.08,1851.69
2023-08-12 12:00:00,2.31,1.51,118.31,121.63,121.07,122.31,126.04,128.04,127.44,128.82,129.03,129.49,2.91,108.67,184.05,16.06,13.26,2897.12,1981.04
2023-08-12 16:00:00,2.55,1.57,116.73,119.97,119.5,120.72,124.41,126.73,126.12,127.59,128.04,128.44,3.48,109.76,184.31,16.06,19.66,3152.09,1970.48
2023-08-12 19:59:59,2.66,1.57,116.41,119.68,119.2,120.45,124.2,126.54,125.85,127.28,127.61,128.02,4.31,109.86,184.43,15.98,17.15,3132.38,2035.74
2023-08-13 00:00:00,2.85,1.56,116.13,119.44,118.94,120.24,124.07,126.4,125.63,127.02,127.23,127.69,5.64,110.34,184.35,15.99,12.84,3113.83,2116.32
2023-08-13 04:00:00,2.68,1.57,116.49,119.79,119.26,120.53,124.32,126.64,125.94,127.38,127.65,128.13,4.33,110.72,184.17,16,16.8,3122.57,1987.51
2023-08-13 07:59:59,2.66,1.58,116.42,119.74,119.21,120.47,124.28,126.59,125.88,127.32,127.6,128.1,4.18,110.56,184.41,16.01,17.03,3118.03,1987.61
2023-08-13 12:00:00,2.74,1.57,116.73,120.03,119.59,120.91,124.7,127.05,126.33,127.69,127.93,128.36,4.8,111.59,184.38,15.99,15.91,3137.9,1992.57
2023-08-13 16:00:00,2.78,1.58,116.3,119.53,119.11,120.35,124.08,126.48,125.8,127.18,127.55,127.96,4.59,111.96,184.41,16,16.84,3174.49,1985.14
2023-08-13 19:59:59,2.9,1.59,116.18,119.47,119.03,120.33,124.12,126.61,125.85,127.24,127.56,127.97,5.37,111.95,184.35,16,16.97,3232.38,2057.79
2023-08-14 00:00:00,2.78,1.6,116.06,119.33,118.78,120.03,123.82,126.25,125.55,127.05,127.42,127.87,4.43,112.02,184.36,16.02,19.34,3228.21,1990.07
2023-08-14 04:00:00,2.79,1.6,116.44,119.73,119.17,120.43,124.23,126.63,125.92,127.44,127.82,128.25,4.37,111.95,184.36,15.99,20.04,3236.24,2026.28
2023-08-14 07:59:59,2.87,1.6,116.57,119.89,119.34,120.62,124.46,126.85,126.12,127.6,127.93,128.36,4.87,111.92,184.43,15.99,18.59,3232.19,2087.33
2023-08-14 12:00:00,2.76,1.63,116.24,119.47,118.87,120.1,123.8,126.12,125.49,127.01,127.46,127.94,3.95,111.82,186.6,15.94,19.19,3249.45,2013.19
2023-08-14 16:00:00,2.83,1.65,116.66,119.84,119.28,120.5,124.15,126.36,125.77,127.17,127.6,128.13,4.5,109.97,190.17,15.83,18.6,3156.74,1952.39
2023-08-14 19:59:59,1.79,1.64,116.62,119.62,118.48,119.43,122.73,123.88,123.37,124.92,125.92,126.6,0.15,110.13,190.38,16.05,33.77,2821.58,1644.17
2023-08-15 00:00:00,1.12,1.52,120.34,123.4,122.05,122.93,126.22,126.72,126.11,127.38,127.64,128.22,-0.11,109.5,190.45,16.05,29.33,2258.56,1655.73
2023-08-15 04:00:00,1.01,1.45,121.33,124.42,123.04,123.91,127.22,127.55,126.91,128.14,128.32,128.86,-0.11,109.32,190.48,15.99,19.38,2025.52,1684.92
2023-08-15 07:59:59,0.86,1.45,121.49,124.57,123.07,123.91,127.18,127.39,126.72,127.91,127.95,128.48,-0.12,108.88,190.26,16,25.36,2012.6,1698.09
2023-08-15 12:00:00,0.85,1.45,121.67,124.72,123.25,124.09,127.33,127.59,126.95,128.14,128.27,128.79,-0.13,108.98,190.18,16,23.25,2016.35,1747.47
2023-08-15 16:00:00,0.83,1.45,121.5,124.5,123.1,123.89,127.1,127.34,126.74,127.87,128,128.49,-0.15,108.85,190.28,16.01,24.13,2013.11,1739.48
2023-08-15 19:59:59,0.77,1.45,121.2,124.21,122.75,123.54,126.74,126.92,126.27,127.4,127.43,127.95,-0.13,108.83,190.44,16.01,26.8,2006.55,1739.35
2023-08-16 00:00:00,0.73,1.43,119.88,122.87,121.32,122.1,125.29,125.43,124.75,125.92,125.89,126.48,-0.11,108.97,190.54,15.95,24.08,1925.32,1688.2
2023-08-16 04:00:00,0.72,1.4,120.28,123.3,121.76,122.55,125.77,125.88,125.16,126.35,126.36,126.9,-0.12,108.81,190.49,15.97,17.07,1821.34,1704.16
2023-08-16 07:59:59,0.76,1.39,119.48,122.47,120.9,121.64,124.85,125,124.31,125.51,125.57,126.17,-0.1,108.7,190.38,16,14.51,1801.97,1633.05
2023-08-16 12:00:00,0.73,1.39,119.53,122.45,120.98,121.71,124.86,125.01,124.35,125.47,125.55,126.09,-0.16,108.75,190.34,16,15.37,1804.09,1581.52
2023-08-16 16:00:00,0.71,1.4,119.1,121.98,120.58,121.3,124.39,124.56,123.88,125.03,125.12,125.63,-0.14,108.74,190.26,16.02,18.44,1853.39,1608.02
2023-08-16 19:59:59,0.74,1.41,119.71,122.64,121.2,121.93,125.07,125.28,124.62,125.78,125.91,126.43,-0.15,108.68,190.48,16,17.1,1867.76,1671.31
2023-08-17 00:00:00,0.71,1.41,119.46,122.41,120.9,121.62,124.81,124.97,124.27,125.46,125.52,126.1,-0.15,108.68,190.44,16,18.42,1864.47,1652.75
2023-08-17 04:00:00,0.65,1.42,119.35,122.32,120.74,121.46,124.66,124.79,124.06,125.27,125.28,125.86,-0.15,108.76,190.36,16.03,20.01,1864.72,1641
2023-08-17 07:59:59,0.58,1.42,120.08,123.1,121.46,122.21,125.42,125.47,124.69,125.92,125.82,126.41,-0.16,108.63,190.41,15.99,23.05,1861.92,1644.35
2023-08-17 12:00:00,0.59,1.4,119.66,122.6,121.01,121.73,124.86,124.9,124.17,125.32,125.24,125.79,-0.17,108.43,190.51,16,20.11,1809.3,1425.67
2023-08-17 16:00:00,0.52,1.38,120.57,123.46,121.93,122.62,125.66,125.55,124.85,125.85,125.68,126.18,-0.14,104.89,190.21,16.02,26.43,1817.88,1639.15
2023-08-17 19:59:59,0.58,1.37,120.57,123.48,121.98,122.71,125.76,125.72,125.03,126.06,125.93,126.41,-0.14,103.51,190.54,15.98,23.82,1797.44,1690.53
2023-08-18 00:00:00,0.57,1.36,120.56,123.51,121.94,122.66,125.78,125.69,124.95,126.02,125.82,126.35,-0.13,103.26,190.38,16.01,24.55,1800.42,1702.08
2023-08-18 04:00:00,0.53,1.36,120.65,123.64,122.04,122.78,125.92,125.78,125.01,126.1,125.87,126.41,-0.11,104.9,190.44,15.96,22.32,1748.44,1664.95
2023-08-18 07:59:59,0.58,1.35,120.13,123.15,121.52,122.26,125.43,125.32,124.57,125.68,125.48,126.06,-0.09,106.65,190.45,16,17.63,1700.19,1613.52
2023-08-18 12:00:00,0.55,1.36,120.29,123.26,121.68,122.42,125.52,125.39,124.67,125.72,125.51,126.05,-0.11,107.17,190.26,15.99,18.77,1706.17,1580.86
2023-08-18 16:00:00,0.55,1.35,120.05,122.94,121.47,122.17,125.21,125.14,124.44,125.46,125.33,125.82,-0.13,107.13,190.4,15.99,17.56,1715.13,1574.57
2023-08-18 19:59:59,0.45,1.35,120.49,123.43,121.87,122.57,125.65,125.47,124.74,125.74,125.51,126.01,-0.14,105.82,190.32,16.1,21.85,1710.34,1603.79
2023-08-19 00:00:00,0.42,1.35,119.53,122.44,120.81,121.48,124.56,124.36,123.56,124.61,124.33,124.87,-0.12,102.31,190.44,15.99,25.03,1704.24,1638.35
2023-08-19 04:00:00,0.43,1.34,120.77,123.73,122.09,122.77,125.9,125.66,124.87,125.92,125.63,126.16,-0.1,104.72,190.34,15.98,22.19,1656.44,1642.72
2023-08-19 07:59:59,0.48,1.34,120.57,123.59,121.96,122.7,125.85,125.65,124.86,125.93,125.66,126.22,-0.09,105.58,190.32,15.98,19.28,1662.18,1568.69
2023-08-19 12:00:00,0.66,1.33,120.22,123.21,121.72,122.47,125.63,125.62,124.89,126.01,125.9,126.43,-0.11,105.46,190.32,16,13.58,1691.8,1588.2
2023-08-19 16:00:00,0.8,1.37,118.91,121.93,120.5,121.26,124.47,124.66,123.93,125.13,125.14,125.72,-0.12,105.26,190.46,16.04,16.7,1853.97,1555.8
2023-08-19 19:59:59,0.9,1.41,119.67,122.82,121.3,122.13,125.48,125.75,124.96,126.3,126.35,126.96,-0.13,107.26,190.27,15.97,17.83,1947.51,1542.88
